date,map,h,ic,nbkt,n_xs
20260713,15,10,-0.00012220047043775035,215,2800
20260713,15,30,-0.0007720660034817759,175,2800
20260713,16,1,0.0008139564476098715,233,2800
20260713,16,2,-0.0006998218817141565,231,2800
20260713,16,5,0.00022902643514210186,225,2800
20260713,16,10,-0.0009264842848139565,215,2800
20260713,16,30,0.00048688728220848816,175,2800
20260713,17,1,-0.0021665252902318445,233,2800
20260713,17,2,-0.0008238524423481557,231,2800
20260713,17,5,-0.0013034898684597639,225,2800
20260713,17,10,0.00015974188925795422,215,2800
20260713,17,30,0.00032084710433492625,175,2800
20260713,18,1,0.00016604893115130766,233,2800
20260713,18,2,-0.0012788375245080521,231,2800
20260713,18,5,0.0021643210390017735,225,2800
20260713,18,10,0.0008036016398981894,215,2800
20260713,18,30,0.0011035793531255478,175,2800
20260713,19,1,-0.00030373528238495214,233,2800
20260713,19,2,0.00017604636863682537,231,2800
20260713,19,5,0.0006300809903923754,225,2800
20260713,19,10,-0.0010120053907850806,215,2800
20260713,19,30,-0.0015296686993033675,175,2800
20260714,0,1,0.0002575696038928214,233,2800
20260714,0,2,8.901440176351656e-05,231,2800
20260714,0,5,0.000534551762867028,225,2800
20260714,0,10,-0.0006954303756678043,215,2800
20260714,0,30,-0.0003384833773358069,175,2800
20260714,1,1,0.0006680554233731588,233,2800
20260714,1,2,-0.0014178759854770434,231,2800
20260714,1,5,-0.0014823163669269496,225,2800
20260714,1,10,-0.000530157988334566,215,2800
20260714,1,30,-0.0008437170063692782,175,2800
20260714,2,1,0.0016761221763408837,233,2800
20260714,2,2,0.00030263274647902773,231,2800
20260714,2,5,0.0012356301404902962,225,2800
20260714,2,10,0.00167252903026757,215,2800
20260714,2,30,0.00016503292303926648,175,2800
20260714,3,1,0.0018962227947675124,233,2800
20260714,3,2,0.0005300912554391435,231,2800
20260714,3,5,0.0008769036531750722,225,2800
20260714,3,10,0.0003046027047364525,215,2800
20260714,3,30,0.000503639629312606,175,2800
20260714,4,1,-0.0012754859312684077,233,2800
20260714,4,2,-0.001509395038737274,231,2800
20260714,4,5,-0.0003475712784117373,225,2800
20260714,4,10,-2.3100278196897812e-05,215,2800
20260714,4,30,0.0005333898194070449,175,2800
20260714,5,1,0.0001491397922718337,233,2800
20260714,5,2,0.00017053510496734767,231,2800
20260714,5,5,0.0007819516187066594,225,2800
20260714,5,10,0.00035810928429086197,215,2800
20260714,5,30,-0.0003493477570410175,175,2800
20260714,6,1,0.0020293832149604475,233,2800
20260714,6,2,0.0004542083381850266,231,2800
20260714,6,5,-0.0006824885976541421,225,2800
20260714,6,10,0.0006421420039388993,215,2800
20260714,6,30,0.0001482507559132076,175,2800
20260714,7,1,0.0012942294894602647,233,2800
20260714,7,2,0.00012372250593122182,231,2800
20260714,7,5,-0.0002511416209969461,225,2800
20260714,7,10,0.001049703427206931,215,2800
20260714,7,30,0.0010484901985906413,175,2800
20260714,8,1,0.0010729314331639006,233,2800
20260714,8,2,0.00047883251183449086,231,2800
20260714,8,5,-0.00039066332835453537,225,2800
20260714,8,10,-4.4700428542883196e-05,215,2800
20260714,8,30,0.0005726577126915901,175,2800
20260714,9,1,0.000751860535897188,233,2800
20260714,9,2,0.00011983642057766099,231,2800
20260714,9,5,-0.0008184538863683046,225,2800
20260714,9,10,-0.000732040600028337,215,2800
20260714,9,30,-0.000428894785679615,175,2800
20260714,10,1,0.0044849165318967986,233,2800
20260714,10,2,0.0010420278788391898,231,2800
20260714,10,5,0.001437202442503526,225,2800
20260714,10,10,0.00016268807669755428,215,2800
20260714,10,30,0.0005351824481917955,175,2800
20260714,11,1,-0.0008602791579461155,233,2800
20260714,11,2,-0.0007699025198893481,231,2800
20260714,11,5,0.0004952502004277184,225,2800
20260714,11,10,0.0009744966537858756,215,2800
20260714,11,30,0.000617734943361148,175,2800
20260714,12,1,0.0005048861852980862,233,2800
20260714,12,2,0.0003515531002680668,231,2800
20260714,12,5,0.0005727812341140968,225,2800
20260714,12,10,0.00039386596010602303,215,2800
20260714,12,30,0.0008813161450230291,175,2800
20260714,13,1,-0.0007212647941718191,233,2800
20260714,13,2,0.0017427547625518073,231,2800
20260714,13,5,-0.0003645331201802557,225,2800
20260714,13,10,-0.0002260330699259133,215,2800
20260714,13,30,-3.060531380749556e-05,175,2800
20260714,14,1,-0.000438805465820662,233,2800
20260714,14,2,-0.0013939988635021771,231,2800
20260714,14,5,-0.001036437388517311,225,2800
20260714,14,10,-0.0008769834027534972,215,2800
20260714,14,30,-0.0016059939770645855,175,2800
20260714,15,1,-0.001089110508307287,233,2800
20260714,15,2,-0.0015001089464028103,231,2800
20260714,15,5,-0.00022375604962853235,225,2800
20260714,15,10,-0.0005970050037879842,215,2800
20260714,15,30,-0.0006771141682627577,175,2800
20260714,16,1,-0.0025897220778671216,233,2800
20260714,16,2,-0.0014805450459481108,231,2800
20260714,16,5,-0.0014548431198234991,225,2800
20260714,16,10,-0.0010073534377711213,215,2800
20260714,16,30,-0.0007313709965318132,175,2800
20260714,17,1,-0.0016633436645124087,233,2800
20260714,17,2,-0.002167801836089836,231,2800
20260714,17,5,-0.0014142212684595075,225,2800
20260714,17,10,-0.0018143006465850253,215,2800
20260714,17,30,-0.0013608766032780994,175,2800
20260714,18,1,-0.0007598689099245037,233,2800
20260714,18,2,0.001479274895978359,231,2800
20260714,18,5,-0.0002113131280200861,225,2800
20260714,18,10,-2.7288858917571294e-05,215,2800
20260714,18,30,-0.0012739153601523782,175,2800
20260714,19,1,0.00047405461966349056,233,2800
20260714,19,2,-0.0004423151840823537,231,2800
20260714,19,5,-0.00046520596156982805,225,2800
20260714,19,10,-0.0005306066290380826,215,2800
20260714,19,30,-3.753790457688707e-05,175,2800
